order_id,user_id,order_datetime,gross_revenue
order_3685,user_35125,2023-07-21 15:14:33,261.33
order_3686,user_46202,2023-10-20 07:03:32,255.25
order_3687,user_9704,2023-05-18 13:23:32,193.5
order_3688,user_33595,2023-04-23 23:57:17,105.52
order_3689,user_39240,2023-06-02 16:39:50,206.63
order_3690,user_13812,2023-05-22 09:35:21,120.55
order_3691,user_34571,2023-01-30 08:43:55,199.77
order_3692,user_36876,2023-06-03 10:25:39,117.08
order_3693,user_8892,2023-04-05 19:48:55,160.68
order_3694,user_9217,2023-07-24 20:16:52,53.43
order_3695,user_38870,2023-05-08 04:46:22,155.71
order_3696,user_43188,2023-02-09 03:47:59,150.78
order_3697,user_49710,2023-07-09 03:58:18,119.01
order_3698,user_15181,2023-10-26 11:02:04,156.53
order_3699,user_17426,2023-07-17 18:14:59,209.02
order_3700,user_9219,2023-02-24 14:11:24,190.89
order_3701,user_24269,2023-07-27 17:01:41,56.25
order_3702,user_29206,2023-06-07 09:56:03,175.7
order_3703,user_48907,2023-07-02 16:06:01,151.13
order_3704,user_1617,2023-10-24 21:19:26,171.36
order_3705,user_48742,2023-05-24 11:18:33,281.19
order_3706,user_4927,2023-04-28 10:48:17,110.85
order_3707,user_623,2023-03-25 21:41:10,231.97
order_3708,user_49735,2023-11-11 05:26:03,201.56
order_3709,user_42063,2023-12-16 07:39:53,96.81
order_3710,user_22088,2023-11-13 12:08:22,132.09
order_3711,user_25507,2023-02-17 05:37:41,184.54
order_3712,user_47593,2023-07-16 14:47:53,200.89
order_3713,user_35635,2023-09-15 21:00:06,153.88
order_3714,user_5378,2023-11-12 01:43:40,182.81
order_3715,user_27300,2023-11-14 00:55:57,89.01
order_3716,user_19214,2023-11-21 20:42:31,102.19
order_3717,user_40906,2023-07-08 20:13:50,246.01
order_3718,user_1417,2023-05-10 22:03:54,79.06
order_3719,user_40795,2023-07-09 16:52:59,69.15
order_3720,user_47071,2023-12-20 10:11:39,52.78
order_3721,user_33488,2023-09-11 07:56:34,241.87
order_3722,user_13723,2023-03-19 12:42:29,93.08
order_3723,user_30148,2023-03-31 23:41:32,243.96
order_3724,user_28707,2023-12-02 18:38:52,225.11
order_3725,user_14103,2023-04-12 06:31:50,67.22
order_3726,user_32484,2023-02-22 03:56:47,197.54
order_3727,user_19553,2023-04-16 11:43:32,231.55
order_3728,user_18654,2023-01-01 01:11:53,142.54
order_3729,user_4427,2023-01-05 11:03:58,171.05
order_3730,user_46561,2023-03-18 00:25:17,252.5
order_3731,user_25709,2023-10-01 09:14:39,174.53
order_3732,user_35837,2023-03-22 15:26:52,120.95
order_3733,user_29483,2023-03-18 21:01:33,225.63
order_3734,user_10342,2023-01-31 02:33:04,107.02
order_3735,user_15717,2023-10-24 00:49:12,101.42
order_3736,user_11011,2023-08-08 10:49:40,63.65
order_3737,user_4458,2023-10-09 17:42:55,231.63
order_3738,user_9932,2023-06-24 22:42:28,149.53
order_3739,user_21350,2023-05-11 21:03:14,280.48
order_3740,user_10378,2023-11-03 09:01:48,251.73
order_3741,user_2245,2023-05-13 18:13:18,193.55
order_3742,user_681,2023-05-02 15:59:46,99.91
order_3743,user_23266,2023-06-17 19:03:34,296.34
order_3744,user_32872,2023-08-27 06:01:23,196.37
order_3745,user_19713,2023-12-10 17:31:37,74.36
order_3746,user_14430,2023-07-30 15:21:50,181.98
order_3747,user_36030,2023-03-30 16:47:01,275.06
order_3748,user_21487,2023-07-19 20:16:01,215.39
order_3749,user_35405,2023-10-17 04:29:50,207.39
order_3750,user_30687,2023-02-28 09:06:43,190.64
order_3751,user_2334,2023-01-26 21:27:09,299.64
order_3752,user_5652,2023-06-06 16:21:29,190.0
order_3753,user_27876,2023-04-03 23:19:14,186.42
order_3754,user_40989,2023-01-02 06:56:06,231.14
order_3755,user_305,2023-01-13 21:55:24,150.34
order_3756,user_38,2023-11-13 03:04:46,141.17
order_3757,user_26191,2023-04-26 01:03:29,93.97
order_3758,user_33083,2023-05-10 17:37:20,240.97
order_3759,user_9609,2023-03-26 13:59:05,67.45
order_3760,user_20882,2023-04-20 22:31:15,256.11
order_3761,user_1454,2023-06-28 05:51:29,129.77
order_3762,user_35745,2023-03-16 14:15:43,248.8
order_3763,user_44231,2023-12-08 17:36:37,85.47
order_3764,user_1157,2023-01-09 04:36:00,282.52
order_3765,user_6092,2023-01-31 08:06:53,66.41
order_3766,user_10100,2023-08-30 20:16:24,152.68
order_3767,user_11054,2023-01-19 06:38:25,288.11
order_3768,user_22724,2023-12-30 01:42:22,132.5
order_3769,user_41139,2023-01-15 01:29:58,70.42
order_3770,user_807,2023-07-08 18:53:20,135.22
order_3771,user_16470,2023-03-23 06:23:16,135.5
order_3772,user_7518,2023-05-01 09:59:21,269.37
order_3773,user_38001,2023-07-12 02:09:26,217.07
order_3774,user_43581,2023-11-10 21:24:54,161.28
order_3775,user_11124,2023-12-19 03:15:15,171.54
order_3776,user_13370,2023-01-21 02:12:47,190.32
order_3777,user_4024,2023-03-27 05:47:28,140.35
order_3778,user_14088,2023-11-14 19:23:27,72.37
order_3779,user_1287,2023-06-17 20:03:09,60.5
order_3780,user_41834,2023-10-09 23:44:54,191.19
order_3781,user_23086,2023-06-18 18:24:16,200.13
order_3782,user_10805,2023-07-16 01:13:46,81.28
order_3783,user_31171,2023-11-07 02:06:13,222.56
order_3784,user_1222,2023-02-09 04:19:38,209.44
order_3785,user_45549,2023-08-11 03:51:42,108.89
order_3786,user_40257,2023-08-07 00:27:30,76.89
order_3787,user_30136,2023-05-17 17:48:33,261.34
order_3788,user_26933,2023-01-11 08:05:59,164.4
order_3789,user_11580,2023-12-02 21:45:28,106.65
order_3790,user_4673,2023-10-14 08:22:15,51.46
order_3791,user_41746,2023-09-01 07:31:45,288.5
order_3792,user_24083,2023-04-29 08:52:26,133.86
order_3793,user_26175,2023-04-25 13:07:23,78.74
order_3794,user_22353,2023-04-17 15:39:12,249.25
order_3795,user_38571,2023-06-01 05:47:42,61.56
order_3796,user_5146,2023-12-02 03:57:54,75.99
order_3797,user_39676,2023-06-19 07:58:56,72.99
order_3798,user_45202,2023-08-27 02:08:54,78.2
order_3799,user_18662,2023-06-10 20:58:49,119.82
order_3800,user_21601,2023-04-17 07:05:40,77.82
order_3801,user_30763,2023-06-05 21:49:31,298.66
order_3802,user_7236,2023-06-10 23:35:54,293.5
order_3803,user_1094,2023-02-27 05:16:51,90.68
order_3804,user_36014,2023-08-28 06:00:06,262.47
order_3805,user_36136,2023-03-31 10:52:50,271.81
order_3806,user_27180,2023-01-27 19:42:18,88.57
order_3807,user_22462,2023-01-01 04:54:52,274.27
order_3808,user_34921,2023-10-15 21:45:14,122.37
order_3809,user_10139,2023-01-02 22:47:46,256.37
order_3810,user_47261,2023-09-26 06:19:29,75.13
order_3811,user_9677,2023-03-24 13:15:55,217.66
order_3812,user_41105,2023-11-07 09:48:53,123.2
order_3813,user_1333,2023-03-26 07:26:13,258.5
order_3814,user_41375,2023-02-01 15:40:12,128.98
order_3815,user_3119,2023-08-13 00:31:24,280.72
order_3816,user_47371,2023-03-09 13:33:08,100.34
order_3817,user_17035,2023-03-09 10:53:09,182.93
order_3818,user_36865,2023-06-23 18:45:33,216.71
order_3819,user_45597,2023-06-11 20:55:40,120.72
order_3820,user_2588,2023-01-29 00:42:25,67.58
order_3821,user_22023,2023-08-24 04:22:55,222.89
order_3822,user_13924,2023-04-05 15:54:05,87.63
order_3823,user_21474,2023-10-27 22:31:13,258.19
order_3824,user_34739,2023-08-26 08:58:51,121.37
order_3825,user_752,2023-12-29 14:25:03,198.67
order_3826,user_2025,2023-07-15 09:09:50,117.77
order_3827,user_7079,2023-01-04 17:55:54,173.23
order_3828,user_48785,2023-05-18 15:39:29,287.12
order_3829,user_23480,2023-10-10 13:14:22,248.22
order_3830,user_42736,2023-01-18 08:36:12,223.83
order_3831,user_27784,2023-12-01 20:02:58,214.69
order_3832,user_38381,2023-04-29 02:22:11,51.91
order_3833,user_3026,2023-04-14 06:06:09,73.11
order_3834,user_36345,2023-06-24 01:39:34,161.78
order_3835,user_21190,2023-01-01 12:41:20,223.47
order_3836,user_30761,2023-08-14 21:00:45,103.66
order_3837,user_22671,2023-07-21 04:03:21,87.08
order_3838,user_20566,2023-08-26 14:34:02,190.45
order_3839,user_20139,2023-03-17 20:36:52,76.98
order_3840,user_41015,2023-12-03 06:26:31,285.15
order_3841,user_38849,2023-11-25 01:46:52,288.12
order_3842,user_34518,2023-08-07 20:49:33,96.92
order_3843,user_45173,2023-01-16 07:04:46,162.66
order_3844,user_33305,2023-12-02 15:04:22,227.12
order_3845,user_30308,2023-07-03 05:36:55,61.05
order_3846,user_27646,2023-04-24 12:35:10,281.49
order_3847,user_1024,2023-04-27 12:01:04,217.77
order_3848,user_6034,2023-03-27 12:28:28,62.18
order_3849,user_30739,2023-10-24 16:33:26,60.26
order_3850,user_38551,2023-11-03 01:48:16,110.23
order_3851,user_38732,2023-01-24 03:43:08,184.12
order_3852,user_717,2023-09-03 16:55:32,215.91
order_3853,user_24179,2023-02-27 19:37:34,174.53
order_3854,user_11882,2023-02-17 11:16:12,239.95
order_3855,user_30602,2023-03-30 21:45:42,278.71
order_3856,user_391,2023-08-21 10:19:49,133.35
order_3857,user_31706,2023-05-20 05:03:10,60.35
order_3858,user_8979,2023-01-13 13:30:18,73.98
order_3859,user_6842,2023-06-22 18:55:55,198.96
order_3860,user_4126,2023-03-29 04:05:05,192.78
order_3861,user_41059,2023-07-14 16:54:29,203.41
order_3862,user_45560,2023-11-11 00:13:30,234.06
order_3863,user_19615,2023-11-14 15:15:39,128.08
order_3864,user_19799,2023-03-30 10:43:31,150.51
order_3865,user_32621,2023-10-04 23:33:28,88.94
order_3866,user_23909,2023-12-21 08:20:42,232.01
order_3867,user_49012,2023-12-26 16:33:40,132.47
order_3868,user_19178,2023-11-15 08:57:57,185.62
order_3869,user_36415,2023-02-06 14:02:01,69.23
order_3870,user_38064,2023-05-04 05:24:17,151.32
order_3871,user_557,2023-12-01 16:23:37,142.76
order_3872,user_2112,2023-08-16 13:28:29,273.11
order_3873,user_39892,2023-05-24 00:58:11,91.69
order_3874,user_30830,2023-03-04 20:01:35,109.43
order_3875,user_1450,2023-06-16 01:51:49,183.74
order_3876,user_42898,2023-11-11 14:58:23,263.48
order_3877,user_5763,2023-05-11 10:15:53,223.89
order_3878,user_40743,2023-10-18 03:27:05,236.49
order_3879,user_5593,2023-10-30 23:07:45,176.53
order_3880,user_11508,2023-08-12 03:12:49,74.72
order_3881,user_25429,2023-10-14 20:53:27,79.32
order_3882,user_48430,2023-06-11 03:54:15,149.88
order_3883,user_9574,2023-11-14 13:02:52,254.78
order_3884,user_30561,2023-07-14 02:21:25,264.75
order_3885,user_11041,2023-06-04 11:04:54,52.41
order_3886,user_30349,2023-03-18 18:22:41,296.05
order_3887,user_47815,2023-05-29 05:54:50,64.9
order_3888,user_14058,2023-06-12 06:15:45,180.95
order_3889,user_31273,2023-08-20 08:14:02,58.07
order_3890,user_14285,2023-06-18 21:18:32,193.85
order_3891,user_32396,2023-06-04 13:29:24,98.12
order_3892,user_40198,2023-08-08 03:12:26,249.94
order_3893,user_35797,2023-02-08 10:10:07,168.47
order_3894,user_45122,2023-03-09 11:13:36,209.52
order_3895,user_2099,2023-05-29 21:15:00,90.26
order_3896,user_25539,2023-06-10 04:37:43,242.17
order_3897,user_41981,2023-07-30 12:57:32,107.64
order_3898,user_9992,2023-11-28 08:04:34,53.71
order_3899,user_8241,2023-10-18 03:23:13,180.62
order_3900,user_21068,2023-04-14 05:37:08,168.74
order_3901,user_29089,2023-03-12 14:39:47,218.98
order_3902,user_23141,2023-06-01 18:11:16,165.42
order_3903,user_7305,2023-03-25 18:36:01,289.57
order_3904,user_48922,2023-09-19 09:55:10,81.93
order_3905,user_35801,2023-10-19 23:36:13,298.26
order_3906,user_34821,2023-02-13 06:12:45,116.08
order_3907,user_13911,2023-10-20 14:54:13,142.91
order_3908,user_22220,2023-01-15 16:29:07,268.56
order_3909,user_48862,2023-06-30 20:49:09,111.06
order_3910,user_19628,2023-12-25 15:44:28,232.37
order_3911,user_115,2023-08-19 16:11:45,183.41
order_3912,user_47476,2023-06-29 22:48:28,259.3
order_3913,user_11905,2023-11-10 11:32:41,284.75
order_3914,user_19246,2023-01-06 08:45:55,254.39
order_3915,user_1428,2023-11-18 06:19:13,147.11
order_3916,user_20339,2023-08-04 05:49:40,248.26
order_3917,user_36764,2023-03-08 22:31:07,178.1
order_3918,user_28027,2023-07-13 10:44:51,94.68
order_3919,user_12172,2023-05-06 06:09:19,59.59
order_3920,user_22427,2023-04-02 08:59:13,282.58
order_3921,user_27129,2023-01-26 16:38:19,123.26
order_3922,user_22967,2023-07-19 15:45:40,188.33
order_3923,user_27309,2023-11-24 01:34:16,202.71
order_3924,user_19322,2023-01-27 14:02:43,234.08
order_3925,user_11950,2023-08-18 13:08:58,236.23
order_3926,user_25450,2023-07-29 16:11:38,145.08
order_3927,user_40231,2023-04-19 03:48:54,158.93
order_3928,user_513,2023-06-08 12:43:43,177.04
order_3929,user_45983,2023-09-23 06:21:44,193.13
order_3930,user_46221,2023-08-22 15:35:40,66.28
order_3931,user_32745,2023-05-27 01:01:24,79.09
order_3932,user_47100,2023-05-25 22:34:38,75.34
order_3933,user_33164,2023-06-29 17:05:36,159.56
order_3934,user_583,2023-12-08 06:11:07,292.7
order_3935,user_39855,2023-06-24 12:03:57,191.01
order_3936,user_5320,2023-03-15 18:26:36,129.15
order_3937,user_1962,2023-03-13 18:09:59,205.23
order_3938,user_39862,2023-02-26 11:14:32,51.09
order_3939,user_40881,2023-08-10 04:01:27,98.18
order_3940,user_30853,2023-09-23 10:21:11,107.57
order_3941,user_16079,2023-06-07 21:58:20,158.47
order_3942,user_39498,2023-05-25 06:59:29,162.87
order_3943,user_1658,2023-02-12 21:50:40,58.25
order_3944,user_11180,2023-08-29 15:42:52,98.01
order_3945,user_22124,2023-10-15 13:25:40,262.29
order_3946,user_45074,2023-03-29 06:34:32,174.32
order_3947,user_27727,2023-03-04 04:04:44,84.53
order_3948,user_29233,2023-05-05 20:34:50,266.15
order_3949,user_20332,2023-10-20 02:28:27,288.81
order_3950,user_8113,2023-05-19 00:08:10,243.0
order_3951,user_42079,2023-02-01 11:53:12,136.38
order_3952,user_26718,2023-09-14 13:25:55,111.1
order_3953,user_1652,2023-10-03 16:38:46,245.7
order_3954,user_31277,2023-09-04 20:40:58,158.19
order_3955,user_34192,2023-10-01 09:27:50,237.22
order_3956,user_6438,2023-09-12 08:45:08,147.2
order_3957,user_39779,2023-12-08 16:32:49,148.83
order_3958,user_44296,2023-08-11 14:04:45,241.4
order_3959,user_16911,2023-07-20 21:10:26,68.31
order_3960,user_14614,2023-01-16 02:31:49,62.29
order_3961,user_32083,2023-07-09 09:55:49,287.63
order_3962,user_11380,2023-07-27 04:59:51,121.1
order_3963,user_8586,2023-11-18 11:50:09,217.62
order_3964,user_42789,2023-07-22 17:54:38,268.39
order_3965,user_29065,2023-02-24 01:39:57,191.13
order_3966,user_32076,2023-12-02 07:49:30,60.54
order_3967,user_22214,2023-09-13 04:59:44,162.04
order_3968,user_17843,2023-10-06 03:06:53,289.85
order_3969,user_19589,2023-12-16 05:08:16,167.68
order_3970,user_11743,2023-07-06 05:04:55,163.74
order_3971,user_18727,2023-04-02 13:56:14,152.68
order_3972,user_47746,2023-07-25 08:18:47,223.06
order_3973,user_49051,2023-07-04 23:05:25,126.03
order_3974,user_2473,2023-12-18 00:53:53,247.42
order_3975,user_973,2023-09-25 17:07:16,278.8
order_3976,user_13283,2023-12-27 11:49:17,56.17
order_3977,user_16151,2023-05-04 20:22:36,127.89
order_3978,user_36748,2023-04-04 11:14:30,120.2
order_3979,user_23474,2023-07-08 00:31:07,79.76
order_3980,user_14132,2023-01-07 11:28:31,285.56
order_3981,user_37183,2023-12-11 21:48:26,235.21
order_3982,user_43402,2023-05-17 06:24:33,59.89
order_3983,user_1354,2023-04-28 22:09:32,257.35
order_3984,user_1279,2023-11-17 08:28:43,124.37
order_3985,user_2971,2023-06-29 03:39:47,164.9
order_3986,user_39620,2023-04-19 08:45:34,273.97
order_3987,user_41036,2023-05-17 20:43:03,64.55
order_3988,user_21786,2023-12-28 10:51:36,122.16
order_3989,user_32321,2023-01-07 10:16:15,179.11
order_3990,user_18223,2023-10-05 13:45:27,62.37
order_3991,user_16169,2023-05-20 13:12:04,100.89
order_3992,user_31912,2023-11-04 13:09:08,65.76
order_3993,user_23979,2023-05-21 03:55:31,96.33
order_3994,user_33144,2023-08-29 13:25:18,199.37
order_3995,user_32052,2023-08-10 02:53:43,267.72
order_3996,user_3120,2023-01-06 04:33:54,79.12
order_3997,user_43867,2023-03-02 12:26:59,145.52
order_3998,user_6151,2023-06-28 00:18:17,132.48
order_3999,user_25708,2023-02-08 15:18:33,285.75
order_4000,user_15040,2023-05-04 19:44:45,58.01
order_4001,user_15375,2023-06-19 19:08:00,265.7
order_4002,user_4366,2023-06-02 02:35:35,134.82
order_4003,user_37751,2023-11-27 12:57:40,267.02
order_4004,user_4032,2023-02-19 02:41:12,100.32
order_4005,user_16786,2023-07-20 06:14:31,218.69
order_4006,user_16232,2023-07-14 08:33:17,259.06
order_4007,user_14930,2023-11-21 20:35:22,169.95
order_4008,user_15865,2023-07-09 07:23:38,147.33
order_4009,user_4899,2023-06-21 08:08:41,192.75
order_4010,user_6699,2023-08-18 00:51:07,121.99
order_4011,user_34380,2023-12-13 07:01:54,127.06
order_4012,user_21366,2023-11-30 17:20:52,225.8
order_4013,user_19665,2023-07-19 06:28:40,227.45
order_4014,user_32051,2023-12-06 07:26:22,77.83
order_4015,user_21587,2023-07-20 08:51:54,71.11
order_4016,user_20966,2023-06-14 09:52:22,180.11
order_4017,user_20605,2023-06-30 08:41:23,249.91
order_4018,user_11188,2023-04-14 09:05:55,142.79
order_4019,user_38632,2023-02-18 21:40:26,50.84
order_4020,user_24502,2023-02-22 13:58:01,168.49
order_4021,user_9826,2023-12-30 14:07:46,181.26
order_4022,user_47077,2023-01-12 23:44:40,111.22
order_4023,user_28052,2023-05-14 02:34:17,236.86
order_4024,user_6723,2023-03-10 00:08:55,69.49
order_4025,user_3989,2023-12-08 08:30:58,194.3
order_4026,user_2375,2023-08-28 02:49:07,108.19
order_4027,user_39097,2023-12-18 18:28:51,139.57
order_4028,user_14123,2023-12-28 01:52:08,138.12
order_4029,user_45943,2023-08-04 20:16:26,294.89
order_4030,user_13637,2023-05-18 01:17:49,100.05
order_4031,user_3428,2023-12-10 09:31:26,297.08
order_4032,user_5590,2023-06-15 08:51:45,248.34
order_4033,user_5798,2023-07-23 15:00:30,102.58
order_4034,user_21483,2023-06-06 13:40:49,172.88
order_4035,user_48411,2023-11-09 19:15:01,181.32
order_4036,user_46481,2023-12-19 07:30:27,83.77
order_4037,user_19039,2023-08-11 20:57:02,226.4
order_4038,user_9413,2023-01-19 13:58:59,170.72
order_4039,user_22577,2023-03-17 04:34:50,262.72
order_4040,user_15033,2023-08-16 13:09:18,169.19
order_4041,user_10737,2023-02-23 18:32:38,139.61
order_4042,user_7486,2023-02-27 16:30:44,268.01
order_4043,user_5015,2023-07-24 00:35:28,118.68
order_4044,user_40348,2023-10-26 02:30:01,105.8
order_4045,user_40537,2023-09-26 12:51:08,175.3
order_4046,user_30777,2023-10-09 00:34:12,225.44
order_4047,user_12622,2023-10-26 00:45:59,278.54
order_4048,user_42120,2023-06-07 04:36:23,266.86
order_4049,user_31684,2023-06-18 10:18:48,224.61
order_4050,user_32197,2023-10-03 18:52:47,268.85
order_4051,user_25906,2023-04-13 05:34:46,104.27
order_4052,user_46425,2023-06-18 03:39:46,163.44
order_4053,user_29170,2023-08-17 18:08:50,260.28
order_4054,user_32751,2023-04-26 04:25:10,269.79
order_4055,user_41720,2023-11-19 12:13:16,149.92
order_4056,user_11469,2023-08-28 11:14:52,181.96
order_4057,user_37431,2023-12-11 06:11:16,259.61
order_4058,user_28478,2023-05-23 00:31:44,79.82
order_4059,user_29554,2023-01-17 14:57:31,175.64
order_4060,user_20728,2023-03-20 00:32:13,84.42
order_4061,user_48252,2023-08-20 18:12:29,129.96
order_4062,user_1373,2023-11-25 08:17:13,87.2
order_4063,user_24497,2023-02-11 15:59:23,148.25
order_4064,user_214,2023-12-02 19:32:16,91.2
order_4065,user_44980,2023-05-22 16:38:41,88.41
order_4066,user_46891,2023-04-04 19:34:41,111.68
order_4067,user_2862,2023-07-08 12:53:26,60.77
order_4068,user_3906,2023-12-18 09:12:32,142.03
order_4069,user_23020,2023-10-17 16:58:41,182.21
order_4070,user_49395,2023-05-29 04:33:39,209.74
order_4071,user_27830,2023-12-02 14:52:48,58.78
order_4072,user_39578,2023-12-19 03:19:06,198.69
order_4073,user_20307,2023-12-05 04:47:07,245.76
order_4074,user_21461,2023-04-25 09:11:03,238.37
order_4075,user_38850,2023-09-16 20:55:39,292.12
order_4076,user_6489,2023-06-25 13:04:27,297.29
order_4077,user_46050,2023-04-14 10:38:07,294.81
order_4078,user_10041,2023-08-21 08:00:34,163.76
order_4079,user_46761,2023-10-20 17:02:37,197.68
order_4080,user_43943,2023-06-21 16:11:42,122.46
order_4081,user_5526,2023-05-19 08:27:37,124.42
order_4082,user_20030,2023-07-14 11:07:16,216.48
order_4083,user_3195,2023-11-25 10:11:39,117.74
order_4084,user_16735,2023-10-10 08:11:52,167.38
order_4085,user_18085,2023-12-11 15:05:33,233.1
order_4086,user_29399,2023-12-20 14:34:29,262.11
order_4087,user_34090,2023-08-05 20:00:08,184.07
order_4088,user_7389,2023-11-30 03:23:47,251.62
order_4089,user_45736,2023-05-12 02:41:39,278.12
order_4090,user_37167,2023-04-14 00:33:37,212.75
order_4091,user_33076,2023-03-27 00:55:57,141.46
order_4092,user_35344,2023-11-28 05:21:49,165.0
order_4093,user_10443,2023-03-21 05:05:45,160.61
order_4094,user_15183,2023-12-08 13:46:41,66.85
order_4095,user_39528,2023-12-14 06:08:48,276.45
order_4096,user_24382,2023-09-17 22:07:01,161.59
